"OrderID","CustomerID","FirstName","LastName","Gender","Age","Region","ProductCategory","Quantity","UnitPrice","Discount","SalesRep","PaymentMethod","CustomerSegment","City","OrderDate","Email","Phone","Rating","Comments","Revenue"
"ORD044167","CUST94557","Steven","Cruz","Male",50,"South","Automotive",2,884.84,0.05,"Walter","Debit Card","Corporate","Nairobi",2024-09-03,"linda2872@gmail.com","0774928540",5,"Average experience",1681.2
"ORD044168","CUST34458","Brittany","Phillips","Male",51,"West","Clothing",3,582.89,0.39,"Nancy","Credit Card","Retail","Nyeri",2023-05-03,"william4959@gmail.com","0785486632",1,"Product damaged",1066.69
"ORD044169","CUST25850","Lawrence","Knight","Female",69,"North","Sports",20,1645.92,0.12,"Eric","Mobile Money","Corporate",NA,2025-09-30,"roy2938@gmail.com","0715533888",4,"Excellent service",28968.19
"ORD044170","CUST20898","Caleb","Cruz","Female",68,"NORTH","Automotive",20,704.85,0.37,"Calvin","Bank Transfer","Retail","Machakos",2025-02-03,"matthew7353@gmail.com","0762790132",4,"Product damaged",8881.11
"ORD044171","CUST30111"," Abel","Knight","Male",25,"Central",NA,16,1721.23,0.22,NA,"Debit Card","SME","Naivasha",2024-08-26,"raymond5904@gmail.com","0768837205",5,"Excellent service",21480.95
"ORD044172","CUST83864","Carl","Bowman","Female",34,"North","Sports",16,344.18,0.11,"Abel","Credit Card","Wholesale","Naivasha",2023-12-09,"abel2326@gmail.com","0777382970",2,"Product damaged",4901.12
"ORD044173","CUST57794","Anne","Atkins","Male",49,"West","Automotive",1,1841.1,0.23,"Beatrice","Debit Card","Retail","Kitale",2024-06-05,"jack4251@gmail.com","0785772298",1,"Late delivery",1417.65
"ORD044174","CUST83331","Stephen","Gray ","Male",20,"West","Home Appliances",14,521.05,0.35,"Lucy","Cash","Government","Kisii",2023-01-22,"ryan6327@gmail.com","0721409578",5,"Late delivery",4741.55
"ORD044175","CUST90536","Victoria","Davies","Female",45,"EAST","Books",14,2640.76,0.4,"Brian","Bank Transfer","SME","Kitale",2023-05-19,"john2896@gmail.com","0721514505",5,"Excellent service",22182.38
"ORD044176","CUST89010","Bernard","Kennedy","Female",72,"WEST","Books",11,1268.34,0.25,"George","Debit Card","Retail",NA,2024-01-04,"janice1690@gmail.com","0785584969",3,"Highly recommended",10463.81
"ORD044177","CUST57135"," Nancy","Hart","Male",39,"North","Furniture",13,54.68,0.4,"Victor","Bank Transfer","Retail","Meru",2025-12-08,"faith6012@gmail.com","0726715892",1,"Satisfied",426.5
"ORD044178","CUST21236","Audrey","Atkins","Female",71,"East","Automotive",16,342.8,0.33,"Edwin","Credit Card","SME","Mombasa",2025-01-08,"caleb2438@gmail.com","0712582011",1,"Fast shipping",3674.82
"ORD044179","CUST85485","Emma","Onyango","Female",53,"North","Sports",16,1071.71,0.31,"Lucy","Cash","SME","Kisii",2025-09-05,"noah9866@gmail.com","0748355746",2,"Wrong item",11831.68
"ORD044180","CUST94344","Alexander","Wanjiku","Male",54,NA,"Automotive",15,883.65,0.19,"Ursula","Mobile Money","Retail","Nyeri",2023-06-08,"henry7749@gmail.com",NA,3,"Average experience",10736.35
"ORD044181","CUST78632","Amy","Garcia ","Male",28,"West","Food & Beverage",17,487.49,0.05,"Beatrice","Mobile Money","SME","Naivasha",2023-02-26,"arthur6316@gmail.com","0795762520",3,"Poor customer service",7872.96
"ORD044182","CUST12049","Joe","Campbell","Male",66,"South","Sports",20,1188.94,0.23,"Abel","Cash","Corporate","Eldoret",2024-01-02,"andrew3887@gmail.com","0768386491",1,"Poor customer service",18309.68
"ORD044183","CUST91906","Ronald","Knight","Male",61,"South","Food & Beverage",2,373.21,0.11,"Tabitha","Cash","Corporate","Kisumu",2024-07-04,"brittany4253@gmail.com","0721379782",2,NA,664.31
"ORD044184","CUST84479","Judith","Campbell","Female",39,"East","Health & Beauty",7,330.19,0.24,"Brian","Mobile Money","Retail","Meru",2023-10-25,NA,"0773716709",2,"Excellent service",1756.61
"ORD044185","CUST88654","Jason","Wallace","Male",45,"North","Furniture",9,463.33,0.24,"Oliver","Bank Transfer","Corporate","Nairobi",2024-08-27,NA,"0731209085",1,"Wrong item",3169.18
"ORD044186","CUST24621","Mary","Were","Male",33,"West","Automotive",6,2701.18,0.2,"Lucy","Bank Transfer",NA,"Machakos",2023-01-01,"megan5932@gmail.com","0714485551",3,"Highly recommended",12965.66
"ORD044187","CUST70085",NA,"Williams","Female",46,"South","Health & Beauty",11,1840.22,0.15,"Mark","Cash","Government","nakuru",2024-03-04,"dylan9394@gmail.com","0737362953",1,"Excellent service",17206.06
"ORD044188","CUST24392","Rebecca","Knight","Male",61,"South","Automotive",4,2744.38,0.17,NA,"Mobile Money","Retail","Nairobi",2023-12-11,"emma5964@gmail.com","0715704858",2,"Will buy again",9111.34
"ORD044189","CUST34630","Douglas","Wood","Male",23,"EAST","Home Appliances",20,2300.61,0.17,"Eric","Credit Card","Government","Mombasa",2023-07-16,"ashley587@gmail.com","0787137014",3,"Highly recommended",38190.13
"ORD044190","CUST16429","Alexander","Grant","Male",38,"East","Office Supplies",9,1389.87,0.09,"Queen","Mobile Money","Retail","Naivasha",2023-07-31,"emma1751@gmail.com","0749271489",1,"Average experience",11383.04
"ORD044191","CUST80630","Cheryl","Ferguson","Male",72,"East","Office Supplies",4,2306.95,0.33,"Valerie","Mobile Money","Wholesale","Malindi",2025-09-27,"nancy2849@gmail.com","0719322646",2,"Highly recommended",6182.63
"ORD044192","CUST20140","Andrew","Price","Male",50,"West","Home Appliances",7,1694.95,0.01,"Winnie","Credit Card","Corporate","Nyeri",2024-04-03,"audrey6433@gmail.com","0732435138",1,"Fast shipping",11746
"ORD044193","CUST50002","Roy","Wallace","Female",19,"North","Home Appliances",19,2872.7,0.39,"Faith","Debit Card","Wholesale","Kisii",2023-06-22,"kyle5580@gmail.com",NA,3,"Average experience",33294.59
"ORD044194","CUST78949","Jacob","Price","Female",60,"North","Sports",1,953.28,0.16,"Rose","Mobile Money","Wholesale","Nyeri",2025-03-08,"jack6586@gmail.com","0747032456",5,"Poor customer service",800.76
"ORD044195","CUST24364","Christian","Douglas","Male",71,"South","Electronics",20,2549.01,0.02,"Ruth","Debit Card","Retail","Thika",2023-04-05,"karen9977@gmail.com","0754437205",2,"Will buy again",49960.6
"ORD044196","CUST57697","Steven","Perry",NA,52,"North","Electronics",17,2722.75,0.32,"George","Mobile Money","Corporate","Nyeri",2024-05-06,"grace6308@gmail.com","0798126377",1,"Wrong item",31474.99
"ORD044197","CUST42238","Arnold","Hayes","Female",22,"South","Office Supplies",11,386.55,0.06,"Winnie","Debit Card","Wholesale","Mombasa",2023-10-30,"frank8263@gmail.com","0754125821",5,"Poor customer service",3996.93
"ORD044198","CUST23261"," Stephanie",NA,"Female",25,"South","Automotive",18,1202.43,0.02,"Edwin","Cash","Government","Naivasha",2024-12-30,"edward8594@gmail.com","0732385020",2,"Product damaged",21210.87
"ORD044199","CUST10467","David","Hill","Female",64,"South","Home   Appliances",12,45.1,0.26,"Charles","Debit Card","Corporate","Meru",2024-10-16,"logan4069@gmail.com","0792726181",1,NA,400.49
"ORD044200","CUST11160","Julie","Wilson","Female",35,NA,"Automotive",8,1653.76,0.25,"Nancy","Mobile Money","Government","Kitale",2023-12-23,"nicole8212@gmail.com","0772485922",2,"Average experience",9922.56
"ORD044201","CUST92162","Emily","Cook","Female",19,"South","Health & Beauty",16,165.76,0.18,"Rose","Bank Transfer","SME","Kisii",2025-04-02,"lisa4080@gmail.com","0712816310",3,"Average experience",2174.77
"ORD044202","CUST48170","Shirley","Foster","Male",30,"South","Health & Beauty",19,2821.72,0.16,"Calvin","Debit Card","Wholesale","Machakos",2023-07-10,"caleb4896@gmail.com","0756005607",1,"Product damaged",45034.65
"ORD044203","CUST51969","Frank","Blair","Female",47,"Central","Home Appliances",4,438.59,0.02,"Terry","Credit Card","SME","Mombasa",2025-09-17,"olivia1626@gmail.com","0765643966",2,"Will buy again",1719.27
"ORD044204","CUST56316","Arthur","Russell","Female",62,"West","Furniture",19,2836.74,0.14,"Dennis",NA,"Retail","Malindi",2024-03-26,"caleb3511@gmail.com","0763547537",1,"Satisfied",46352.33
"ORD044205","CUST82169","Jason","Ryan","Male",61,"West","Electronics",18,1550.73,0,"Mark","Cash","Corporate","Mombasa",2025-05-24,"grace288@gmail.com","0732921489",1,"Highly recommended",27913.14
"ORD044206","CUST82155",NA,"Graham","Female",49,"North","Clothing",19,2145.5,0.06,"Oliver","Bank Transfer","SME","nairobi",2025-03-11,"austin4308@gmail.com","0755927242",1,"Excellent service",38318.63
"ORD044207","CUST34734","Christian","Otieno","Female",67,"NORTH","Food & Beverage",10,927.13,0.02,"Paul","Cash","Government","Embu",2023-02-26,"angela4997@gmail.com","0751162310",2,"Fast shipping",9085.87
"ORD044208","CUST73223","David","Wilson","Female",33,"East","Office Supplies",18,449.41,0.03,NA,"Mobile Money","Retail","Kericho",2024-03-16,"jordan6619@gmail.com","0761669373",3,"Wrong item",7846.7
"ORD044209","CUST70979","Caroline","Gardner","Male",19,"East","Books",9,2311.84,0.23,NA,"Cash","Corporate","Thika",2023-12-24,"gregory7809@gmail.com","0778010447",3,"Highly recommended",16021.05
"ORD044210","CUST44721","Donald","Matthews","Female",41,"North",NA,12,1797.74,0.23,"Lilian",NA,"Government","Nakuru",2025-06-18,"eugene4126@gmail.com","0776788934",2,"Poor customer service",16611.12
"ORD044211","CUST65516",NA,"Butler","Male",26,"West","Clothing",17,544.9,0.12,"Ian",NA,"Corporate","Kitale",2023-11-13,"sean1352@gmail.com","0767811461",5,"Average experience",8151.7
"ORD044212","CUST64131","Olivia","Hicks","Male",51,"West","Health & Beauty",15,764.28,0.19,"Winnie","Cash","Government","Machakos",2024-01-06,"teresa4476@gmail.com","0732394528",1,"Highly recommended",9286
"ORD044213","CUST99121","Julie","Gray","Male",31,"West","Home Appliances",3,610.55,0.03,"Lilian","Bank Transfer","Wholesale","nyeri",2025-09-30,"billy3119@gmail.com","0743515810",5,"Late delivery",1776.7
"ORD044214","CUST89306","Wayne","Barnes","Female",25,"Central","Health & Beauty",8,71.34,0.36,"Yvonne","Bank Transfer","SME","Thika",2025-04-04,"douglas5061@gmail.com","0721199937",5,"Fast shipping",365.26
"ORD044215","CUST91707"," Sandra","Roberts","Male",75,"South","Health & Beauty",14,804.84,0.07,"Kevin","Mobile Money","Retail","Eldoret",2023-11-27,"alexander2261@gmail.com","0717061124",4,"Highly recommended",10479.02
"ORD044216","CUST71392","Caroline","Murphy","Male",70,"South","Sports",13,1029.76,0.21,"Winnie","Debit Card","Government","Machakos",2023-08-16,"joe3046@gmail.com","0746470614",1,"Poor customer service",10575.64
"ORD044217","CUST60814","Alice","Bell","Male",69,"West","Furniture",15,2872.36,0.23,"Naomi","Credit Card","Wholesale","Malindi",2025-05-20,"george6532@gmail.com","0785303665",2,"Fast shipping",33175.76
"ORD044218","CUST90306","Cynthia","Lopez ","Female",59,"South","Clothing",18,349.14,0.26,"Tabitha","Cash","SME","Nakuru",2024-07-14,"eugene3329@gmail.com","0766541630",4,"Wrong item",4650.54
"ORD044219","CUST50378","Shirley","Martinez","Male",30,"West","Books",2,956.64,0.03,"Queen","Credit Card","SME",NA,2024-01-04,"jonathan6312@gmail.com","0773954257",5,"Wrong item",1855.88
"ORD044220","CUST44633","Mason","Hall","Male",61,"Central","Furniture",18,1356.84,0.38,"Kelvin","Debit Card","Government","Thika",2024-08-24,"rebecca250@gmail.com","0718288678",5,"Highly recommended",15142.33
"ORD044221","CUST51626","Hannah","Campbell","Male",35,"North","Home Appliances",19,2545.54,0.11,"Terry","Mobile Money","SME","Meru",2023-10-19,"nancy9285@gmail.com","0745609472",2,"Average experience",43045.08
"ORD044222","CUST40496","Stephanie","Young","Male",23,"North","Sports",12,1278.97,0.05,"Lucy","Debit Card","Wholesale","Machakos",2023-03-29,"roger3490@gmail.com","0729210216",5,NA,14580.26
"ORD044223","CUST34504","Grace","Bowman","Female",32,"North","Books",16,281.2,0.1,"Tabitha","Cash","SME","Embu",2025-10-30,"beverly6975@gmail.com","0793708738",1,"Will buy again",4049.28
"ORD044224","CUST39671"," Philip","Mbugua","Male",74,"North","Health & Beauty",20,998.74,0.01,"Kelvin","Credit Card","Corporate","Kericho",2025-09-01,"adrian4750@gmail.com",NA,5,"Will buy again",19775.05
"ORD044225","CUST41000","Noah"," ","Male",66,"West","Books",4,1015.25,0.12,"Abel","Debit Card","Wholesale","Nairobi",2023-04-23,"emily7203@gmail.com","0769459792",3,"Highly recommended",3573.68
"ORD044226","CUST25857","John","Jackson","Male",23,"South","Sports",7,159.52,0.4,"Faith","Debit Card","Corporate",NA,2025-05-18,"peter5669@gmail.com","0773266063",3,"Poor customer service",669.98
"ORD044227","CUST59360",NA,"Newman","Female",73,"CENTRAL","Food & Beverage",12,2845.8,0.25,"Victor","Mobile Money","Corporate","Kericho",2024-04-04,"joy539@gmail.com","0780234623",3,"Average experience",25612.2
"ORD044228","CUST65704",NA,"Lewis","Female",42,"West","Clothing",16,2510.2,0.02,"Tabitha","Credit Card","Corporate","Machakos",2025-04-14,"carol4661@gmail.com","0786400770",4,"Poor customer service",39359.94
"ORD044229","CUST77232","Stephen","Hughes","Male",67,"North","Sports",11,1678.16,0.13,"Walter","Bank Transfer",NA,"Nyeri",2025-06-21,"sharon2003@gmail.com","0799750889",2,"Average experience",16059.99
"ORD044230","CUST18585","Matthew","Rodriguez","Female",26,"South","Furniture",17,567.8,0.04,"Martin","Bank Transfer","Corporate","Nyeri",2025-03-29,"sara6486@gmail.com","0764620368",2,"Satisfied",9266.5
"ORD044231","CUST22176","Bruce",NA,"Female",22,"Central","Books",7,2955.85,0.17,"Kevin","Credit Card","SME","Nakuru",2024-09-03,"nancy953@gmail.com","0761315747",2,"Product damaged",17173.49
"ORD044232","CUST95192","Cheryl","Robertson","Male",39,"North","Automotive",20,668.46,0.05,"Quincy","Debit Card","SME","Malindi",2025-01-01,"stephanie4151@gmail.com","0772698605",5,"Average experience",12700.74
"ORD044233","CUST16167","Barbara","Clarke","Female",250,"West","Food & Beverage",4,1862.75,0.18,"Lilian",NA,"Wholesale","Eldoret",2023-07-15,"grace3807@gmail.com","0790744584",2,"Excellent service",6109.82
"ORD044234","CUST38048","Jean","Otieno","Male",30,"South","Office Supplies",4,1491.43,0.18,"Yvonne","Debit Card","Government","Nakuru",2024-02-12,"betty8063@gmail.com","0794851542",5,"Will buy again",4891.89
"ORD044235","CUST19342","Caroline","Grant ","Male",72,NA,"Health & Beauty",15,1004.93,0.05,"Rose","Cash","Retail","Eldoret",2023-08-21,"harry1363@gmail.com","0716008901",2,"Will buy again",14320.25
"ORD044236","CUST46076","Mary","Grant","Male",68,"South","Food & Beverage",2,349.18,0.18,"Florence","Bank Transfer","Retail","Thika",2025-09-14,"beverly202@gmail.com","0745868388",5,"Will buy again",572.66
"ORD044237","CUST99837","James","Ramirez","Female",66,"North","Office Supplies",5,391.25,0.33,"Brian","Bank Transfer","Retail","nyeri",2024-11-14,"brandon8268@gmail.com","0740112559",2,"Will buy again",1310.69
"ORD044238","CUST34492","Anne","Lopez","Female",67,"South","Electronics",16,597.46,0.33,NA,"Debit Card","SME","Meru",2023-04-20,"calvin5613@gmail.com","0740577513",1,"Excellent service",6404.77
"ORD044239","CUST33894","Daniel","Mutua","Male",-5,NA,"Sports",15,2815.95,0.04,"Xavier","Debit Card","Wholesale","Embu",2025-12-14,"madison2421@gmail.com","0783437838",2,NA,40549.68
"ORD044240","CUST22248","Joseph","Achieng","Female",66,"East","Food & Beverage",8,623.99,0.16,"Quincy","Cash","Government","Machakos",2024-10-17,"charlotte5747@gmail.com","0725473235",4,"Average experience",4193.21
"ORD044241","CUST22830","Susan","Peterson","Male",74,"West","Health & Beauty",8,95.87,0.16,"Florence","Mobile Money","Retail","Meru",2023-01-20,"martha1332@gmail.com","0764791839",5,"Will buy again",644.25
"ORD044242","CUST67362","Gabriel","Perry","Female",26,"WEST","Home Appliances",18,344.12,0.13,"Dennis","Mobile Money","SME","Meru",2023-07-07,"carl4829@gmail.com","0751567648",1,"Wrong item",5388.92
"ORD044243","CUST50657","Dennis","Clarke","Male",71,"South","Electronics",10,1744.63,0.33,NA,"Cash","Wholesale","Kitale",2025-06-19,"margaret2873@gmail.com","0767257245",4,"Wrong item",11689.02
"ORD044244","CUST92700","Catherine","Fox","Male",41,"East","Books",20,1694.28,0.01,"Edwin",NA,"Wholesale","Nyeri",2023-10-01,"susan8230@gmail.com","0715020419",2,"Late delivery",33546.74
"ORD044245","CUST10059","Anita","Morgan ","Male",39,"West","Automotive",14,2127.49,0.13,"Gilbert","Debit Card",NA,"Kericho",2024-03-16,"ann6899@gmail.com","0718933598",2,"Poor customer service",25912.83
"ORD044246","CUST80838","Deborah","Smith","Male",68,"West","Home Appliances",6,1056.87,0.15,"Ruth","Cash","Government","Malindi",2024-05-25,"jeffrey9458@gmail.com","0770003267",5,"Fast shipping",5390.04
"ORD044247","CUST39372","Amelia","Palmer","Male",63,"East","Home   Appliances",3,2884.48,0.28,"Eric","Bank Transfer","SME","Nyeri",2024-11-29,"lauren1814@gmail.com","0748740307",5,"Fast shipping",6230.48
"ORD044248","CUST83977","Anna","Carter","Female",63,"South","Food & Beverage",9,100.74,0.22,"Steve","Cash","Retail","Thika",2024-12-28,"david179@gmail.com","0787601979",1,"Excellent service",707.19
"ORD044249","CUST43626","Ashley","Barnes","Female",67,NA,"Automotive",13,831.62,0.02,NA,"Debit Card","Wholesale","Machakos",2024-12-22,"evelyn9081@gmail.com","0718922931",1,"Excellent service",10594.84
"ORD044250","CUST35689","Jerry","Were","Male",45,"Central","Office Supplies",3,413.84,0.4,"Brian","Bank Transfer","Government","Kitale",2025-09-17,NA,NA,3,"Product damaged",744.91
"ORD044251","CUST37375","Bruce","Ramirez","Female",58,"West","Clothing",17,2883.3,0.27,NA,"Debit Card","Retail","Naivasha",2025-08-28,"ronald892@gmail.com","0721461559",2,"Fast shipping",35781.75
"ORD044252","CUST48264","Noah","Garcia","Female",27,"South","Sports",15,1481.3,0.1,"Samuel","Bank Transfer","Retail","Mombasa",2023-11-13,"joe8601@gmail.com","0747893242",2,"Satisfied",19997.55
"ORD044253","CUST31719","Ann","Davies","Female",21,"Central","Automotive",19,147.59,0.09,"Kevin","Debit Card","SME","Thika",2025-07-28,"jordan5170@gmail.com",NA,4,"Wrong item",2551.83
"ORD044254","CUST56548",NA,"Young","Male",51,"East","Books",9,2226.11,0.28,"Alice","Bank Transfer","Corporate",NA,2023-12-16,"frances1516@gmail.com","0768463694",4,"Will buy again",14425.19
"ORD044255","CUST58608","Thomas","Cruz","Female",55,"North",NA,11,438.94,0.34,"Lilian","Debit Card","Wholesale","Naivasha",2025-03-30,"jeremy5469@gmail.com","0718094942",2,"Fast shipping",3186.7
"ORD044256","CUST83938","Scott","Fleming","Female",56,"West","Office Supplies",10,44.1,0.05,"Martin",NA,"Retail","Kitale",2025-12-08,"walter7350@gmail.com","0774594136",3,"Fast shipping",418.95
"ORD044257","CUST46564","Sophia","Scott","Female",23,"East","Food & Beverage",16,2800.76,0.21,"Lucy","Debit Card","SME","Machakos",2024-07-23,"aaron3254@gmail.com","0743070799",3,"Late delivery",35401.61
"ORD044258","CUST30401"," Beverly","Black","Male",35,"EAST","Health & Beauty",20,2829.57,0.03,"Beatrice","Debit Card","SME","Nairobi",2025-04-21,NA,"0778535700",3,"Excellent service",54893.66
"ORD044259","CUST71380","Jerry","Sanders","Male",70,"SOUTH","Home Appliances",10,2239.65,0.11,"Ruth","Mobile Money","Government","Meru",2024-10-05,"rebecca8209@gmail.com","0757322549",2,"Poor customer service",19932.89
"ORD044260","CUST44287","Lisa","Harrison","Female",28,"Central","Automotive",1,763.84,0.34,"Ruth","Debit Card","Corporate","Nairobi",2025-04-24,"brenda5861@gmail.com","0718811982",3,"Will buy again",504.13
"ORD044261","CUST83764","Joe","Otieno",NA,53,"North","Health & Beauty",8,1105.76,0.28,"Collins","Credit Card","Corporate","Thika",2023-03-29,"scott9734@gmail.com","0729117873",3,"Product damaged",6369.18
"ORD044262","CUST15953","Peter","Wambui","Male",36,"Central","Furniture",19,44.93,0.21,"Eric","Debit Card","Government","kericho",2024-11-29,"raymond4463@gmail.com","0759140640",5,"Satisfied",674.4
"ORD044263","CUST22385","Alicia","Wambui","Male",60,"North","Home Appliances",4,626.65,0.12,"Hilda","Bank Transfer","Corporate","Eldoret",2024-10-28,"walter6244@gmail.com","0787320355",3,"Excellent service",2205.81
"ORD044263","CUST49334","Andrew","Mbugua","Female",74,"West",NA,11,2251,0.04,"Beatrice","Cash","Retail","Nyeri",2023-01-06,"joshua2788@gmail.com","0724659028",1,"Poor customer service",23770.56
"ORD044265","CUST66139","Brian","Bowman","Female",51,"East","Food & Beverage",11,369.13,0.18,"Edwin","Mobile Money","Corporate","Machakos",2024-05-08,"henry4631@gmail.com","0743255758",4,"Average experience",3329.55
"ORD044266","CUST31708","Bernard","Hill","Female",23,"East","Sports",11,631.82,0.08,"Ian","Cash",NA,"Malindi",2023-04-16,"lisa9640@gmail.com","0733074565",1,"Excellent service",6394.02
"ORD044267","CUST25768","Cynthia","Hall","Male",50,"North","Food & Beverage",12,2410.89,0.17,"Yvonne","Debit Card","SME","Kitale",2025-11-22,"kevin3296@gmail.com","0783127262",2,"Highly recommended",24012.46
"ORD044268","CUST58536","Cynthia","Spencer",NA,65,"South","Automotive",10,2521.23,0.01,"Oscar","Mobile Money",NA,"Nyeri",2024-04-05,"derek4155@gmail.com","0786385690",3,"Satisfied",24960.18
"ORD044269","CUST68058"," Amelia","Murray","Male",34,"East","Health & Beauty",8,2747.21,0.08,"George","Mobile Money","Government","embu",2023-10-21,"ann9077@gmail.com","0733364657",3,"Satisfied",20219.47
"ORD044270","CUST28306","Jacob","Morris ","Female",47,"West","Office Supplies",10,2451.25,0.2,"Lilian","Mobile Money","SME","Thika",2024-05-17,"alan8246@gmail.com","0762027009",5,"Wrong item",19610
"ORD044270","CUST47445","Mason","Jordan","Male",29,"North","Clothing",14,2667.21,0.34,"Eric",NA,NA,"Embu",2024-10-11,"joan7201@gmail.com","0728666590",3,"Product damaged",24645.02
"ORD044272","CUST48396","Emma","Otieno",NA,51,"East","Food & Beverage",1,2087.85,0.31,"Terry","Credit Card","Wholesale","Thika",2024-07-30,"joseph4089@gmail.com","0725809765",2,"Poor customer service",1440.62
"ORD044273","CUST34657","Benjamin","Ferguson","Male",50,"North","Automotive",8,200.63,0.04,"Abel","Debit Card",NA,NA,2025-06-01,"rose9127@gmail.com","0751615794",4,"Average experience",1540.84
"ORD044274","CUST45795","Anna","Coleman","Male",59,"North","Electronics",2,1965.43,0.25,"Quincy","Debit Card","Corporate","Kisumu",2023-10-20,"abel7678@gmail.com","0765529224",4,"Late delivery",2948.14
"ORD044275","CUST38187","Daniel","Perry",NA,59,"West","Automotive",15,2835.63,0.38,"Paul","Crypto","SME","Kericho",2024-08-11,"sara4964@gmail.com","0778978481",3,"Late delivery",26371.36
"ORD044276","CUST84890","Elizabeth","Robertson","Male",52,"South","Sports",2,2093.83,0.34,"Dennis","Debit Card","Retail","Kericho",2024-05-02,"michael9339@gmail.com","0717783343",2,"Wrong item",2763.86
"ORD044276","CUST92675","Mary","Owens","Female",34,"South","Electronics",19,1690.99,0.25,"Yvonne","Cash","Wholesale","Nairobi",2025-10-27,"sharon1610@gmail.com","0779241259",1,"Highly recommended",24096.61
"ORD044278","CUST50954","Cameron","Peterson","Female",51,"East","Sports",11,181.43,0.15,"Xavier","Credit Card","Government",NA,2025-03-07,"bruce2067@gmail.com","0750944396",5,"Highly recommended",1696.37
"ORD044279","CUST33028",NA,"Mbugua",NA,43,"West","Electronics",16,1781.83,0.05,"Collins","Mobile Money","Corporate","Nairobi",2023-05-13,"kenneth9466@gmail.com","0779561655",5,"Average experience",27083.82
"ORD044280","CUST73119","Kimberly","Hernandez","Female",47,"East","Electronics",4,1494.55,0.07,"Faith",NA,"Government",NA,2023-04-11,"tyler3216@gmail.com","0751121325",3,"Excellent service",5559.73
"ORD044281","CUST27174"," Christopher","Hall","Male",22,"North","Furniture",3,38774,0.35,"Abel","Bank Transfer","Wholesale","mombasa",2023-09-19,"mark675@gmail.com","0742499606",3,"Average experience",75609.3
"ORD044282","CUST82278","Jack",NA,NA,52,"South","Food & Beverage",15,2192.26,0.38,"Steve","Bank Transfer","Corporate","Kericho",2025-11-16,"catherine4044@gmail.com","0775519278",2,"Late delivery",20388.02
"ORD044283","CUST79504","Kenneth","Duncan","Male",35,"South","Health & Beauty",20,725.17,0.32,NA,"Mobile Money","Wholesale","embu",2025-09-09,"alexander4065@gmail.com","0756619672",3,"Highly recommended",9862.31
"ORD044284","CUST58026","Sandra","Gomez","Female",47,"North","Clothing",7,735.31,0.2,"Quincy","Bank Transfer","Government","Machakos",2024-03-16,"sharon6063@gmail.com",NA,3,"Late delivery",4117.74
"ORD044285","CUST89021","Nicholas","Hudson","Male",21,"Central","Furniture",19,476.6,0,"George","Debit Card","Retail","thika",2024-02-02,"alicia4713@gmail.com",NA,5,"Poor customer service",9055.4
"ORD044286","CUST33329","Deborah","Chapman","Male",37,"WEST","Office Supplies",6,2652.82,0.36,"Ruth","Debit Card","SME","Naivasha",2024-04-13,"amanda226@gmail.com","0768223604",4,"Will buy again",10186.83
"ORD044287","CUST73233","Teresa","Hunt","Female",21,"South","Clothing",18,1690.21,0.38,NA,NA,"Retail","Kericho",2024-01-26,"sara8558@gmail.com","0761124678",2,"Poor customer service",18862.74
"ORD044288","CUST24683","Anthony","Shaw","Female",45,"South","Books",9,719.94,0.03,"Valerie","Cash","Government","Mombasa",2025-07-01,"paul4126@gmail.com","0750386436",1,"Product damaged",6285.08
"ORD044289","CUST45003","Scott","Harvey","Male",68,"North","Health & Beauty",9,718.6,0.13,"Terry","Cash","SME","Embu",2025-09-07,"douglas9426@gmail.com","0783282414",3,"%%%%%",5626.64
"ORD044290","CUST57148","Brian","Jones","Female",67,"South","Electronics",16,1086.88,0.02,"Kevin","Debit Card","Retail","Naivasha",2023-01-04,"ryan3185@gmail.com","0765647841",3,"Product damaged",17042.28
"ORD044291","CUST45248","Joshua","Ross","Male",38,"NORTH","Sports",18,1848.8,0.06,"Martin","Bank Transfer","Corporate","Nakuru",2023-12-18,"brenda5403@gmail.com","0718737466",2,"Poor customer service",31281.7
"ORD044292","CUST30175","Dylan","Perez","Male",29,"South","Electronics",11,1186.68,0.34,"Collins","Mobile Money","Corporate","kisii",2023-01-23,"daniel7859@gmail.com","0713576739",5,"Highly recommended",8615.3
"ORD044293","CUST31029",NA,"Kiptoo","Female",67,"West","Sports",12,73.72,0.4,"Queen","Bank Transfer","Wholesale","Nakuru",2024-04-24,"kelly4879@gmail.com","0757655470",3,"Will buy again",530.78
"ORD044294","CUST21581","Alicia","Pearson","Male",41,"West","Home Appliances",17,2098.48,0.28,"Diana","Debit Card","Government","kisumu",2023-07-15,"felix2788@gmail.com","0791134730",3,"Poor customer service",25685.4
"ORD044295","CUST67376","Joy","Ferguson","Male",67,"North",NA,7,1216.78,0.19,"Samuel","Debit Card","Retail","Kisii",2023-01-19,"frances4768@gmail.com","0789791475",2,"Will buy again",6899.14
"ORD044296","CUST50469",NA,"Jackson","Female",70,"East","Electronics",3,590.25,0.21,"Ursula","Credit Card","Corporate","Kisii",2023-10-06,"ashley9282@gmail.com","0728243852",4,"Satisfied",1398.89
"ORD044297","CUST96695","Noah","Nolan","Male",33,"North","Food & Beverage",8,446.47,0.36,"Winnie","Credit Card","SME","Malindi",2024-01-21,"emily5193@gmail.com",NA,1,"Fast shipping",2285.93
